model,mileage,vol_engine,fuel,price(usd)
megane,245000,1870,1,4625.0
ceed,182000,1582,1,5475.0
astra,98000,1598,2,2975.0
passat,141200,1984,2,22250.0
i30,41732,1400,2,10375.0
astra,170000,1598,2,6725.0
astra,78000,1399,2,15999.75
fiesta,56000,1242,2,6225.0
seria-5,183000,2171,2,4125.0
focus,119000,998,2,6625.0
leon,137077,1197,2,11225.0
a4,229000,2393,2,3125.0
focus,132650,1596,2,7499.75
e-klasa,135682,1950,1,31725.0
astra,150000,1598,2,1997.5
golf,54500,1498,2,27475.0
golf,203800,1598,1,10975.0
mondeo,297500,2495,0,2500.25
clio,110157,898,2,9225.0
a3,10,999,2,32942.25
mondeo,121900,1997,1,24975.0
qashqai,98500,1997,2,12725.0
c-klasa,33465,1598,1,34250.0
a6,194802,1968,1,6225.0
i30,15400,1498,2,21650.0
octavia,150000,1798,2,14250.0
focus,194000,1997,1,4475.0
fabia,82896,1197,2,11475.0
i30,15810,998,2,19475.0
a4,86000,1968,1,19499.75
insignia,235000,1956,1,7200.0
fabia,84010,999,2,13250.0
clio,43000,1149,2,9475.0
golf,67250,1968,2,26975.0
astra,176400,1998,2,4975.0
astra,197000,1598,2,6475.0
c-klasa,260000,2148,1,4325.0
mondeo,244000,1997,1,6497.5
sportage,73000,1591,2,19975.0
golf,230000,1598,1,6725.0
e-klasa,315000,1998,2,1225.0
megane,184000,1598,2,4250.0
ceed,224000,1582,1,5475.0
passat,250000,1968,1,4000.0
e-klasa,9600,1950,1,19332.0
mondeo,221039,1997,1,4800.0
golf,187211,1984,2,10825.0
seria-5,281494,1995,1,14000.0
c-klasa,149300,1597,2,9475.0
leon,178089,1598,1,12975.0
golf,155000,1896,1,3950.0
i30,135800,1396,2,4361.0
a4,258000,1968,1,13475.0
seria-5,89968,1995,1,34444.25
a4,336000,2496,1,1250.0
sportage,181000,1998,1,11125.0
astra,125512,1364,2,7499.75
a4,112500,1781,2,7875.0
a3,234000,1595,2,1200.0
astra,124500,1796,2,3975.0
sportage,162000,1975,2,4249.75
golf,324369,1896,1,1375.0
i30,24817,1998,2,29725.0
focus,179820,1596,2,2737.5
octavia,279000,1968,1,4725.0
a3,199000,1595,2,1600.0
fabia,230900,1422,1,1975.0
leon,194000,1968,1,12247.5
passat,155000,1598,2,3975.0
fiesta,116600,1299,2,2237.5
seria-1,210000,1995,1,4225.0
a4,187000,1968,1,14725.0
megane,142000,1461,1,12500.0
fabia,50768,999,2,9475.0
i30,189000,1582,1,8375.0
fabia,198000,1598,1,5500.0
seria-1,85667,1496,1,18250.0
a4,179000,1968,1,11475.0
seria-1,5,1499,2,33425.0
a3,282000,1896,1,3225.0
focus,52027,999,2,17475.0
golf,145736,1598,1,16375.0
seria-1,170000,1995,2,5950.0
astra,164000,1598,2,8475.0
mondeo,265000,1999,2,8975.0
seria-3,173126,1995,2,5225.0
ceed,130000,1396,2,4975.0
seria-3,139000,1995,1,7975.0
megane,18794,1332,2,15975.0
mondeo,188459,1560,1,7050.0
insignia,205307,1956,1,10450.0
astra,51471,1399,2,17475.0
sportage,67000,1591,2,28997.25
e-klasa,331700,2597,0,4975.0
leon,124000,1598,1,9225.0
passat,306866,1968,1,3999.75
astra,203204,1956,1,7500.0
seria-3,34198,1995,1,32475.0
corsa,134000,1229,2,5950.0
a3,225458,1798,2,10600.0
astra,270000,1910,1,1937.5
seria-3,230000,1995,1,5625.0
a4,212893,1781,2,4225.0
a3,193000,1896,1,5361.0
megane,223000,1397,2,5725.0
insignia,157000,1998,2,13225.0
astra,137000,1598,1,10475.0
qashqai,69020,1598,1,22475.25
astra,126000,1598,2,4200.0
passat,81386,1798,2,26199.75
megane,128000,1600,2,2075.0
seria-3,163697,1995,1,15975.0
golf,189245,1598,1,10475.0
mondeo,188000,1997,1,19975.0
corsa,115800,1398,0,9975.0
a3,186000,1595,2,5375.0
clio,50077,898,2,13200.0
i30,110000,1396,2,8225.0
a4,190440,1968,1,16725.0
golf,260000,1598,2,2475.0
sportage,74500,1995,1,28750.0
c-klasa,79626,1595,2,28000.0
mondeo,272216,1753,1,3625.0
fiesta,168000,1242,2,4375.0
sportage,87094,1685,1,15975.0
astra,198568,1598,2,2725.0
qashqai,221000,1995,1,8625.0
leon,315000,1781,0,3125.0
mondeo,212000,1997,1,5749.75
leon,113390,1390,2,4725.0
seria-3,268000,1995,1,11725.0
qashqai,129000,1997,2,12475.0
focus,175000,1596,2,8499.75
megane,167000,1598,2,1475.0
focus,157398,1560,1,9225.0
seria-5,295658,2497,1,4125.0
golf,5,1498,2,28750.0
a3,210000,1390,2,5475.0
qashqai,170000,1598,2,10425.0
astra,219399,1364,2,6250.0
insignia,97969,1998,2,26375.0
passat,299789,1968,1,7875.0
leon,71000,1197,2,11125.0
megane,169800,1397,2,6750.0
sportage,169000,1685,1,14450.0
octavia,205000,1595,2,3375.0
passat,229000,1598,1,9750.0
octavia,187000,1798,2,11875.0
a6,188000,1984,2,1975.0
qashqai,84000,1197,2,13475.0
ceed,137000,998,0,10975.0
leon,170000,1595,2,4225.0
c-klasa,112900,2148,1,13725.0
clio,56000,999,2,14475.0
a3,288937,1595,0,1749.75
a4,169900,1968,1,28225.0
passat,197800,2324,2,1625.0
fiesta,10,998,2,20248.75
mondeo,217900,1997,1,9225.0
octavia,207078,1595,2,4725.0
passat,98866,2000,1,24475.0
golf,176000,1598,1,14975.0
seria-3,200000,1995,1,13200.0
mondeo,140000,1999,2,4500.0
megane,168000,1461,1,6475.0
astra,159000,1398,2,6950.0
sportage,42613,1685,1,24975.0
corsa,220000,1248,1,2375.0
seria-3,85000,1995,1,28750.0
a4,200018,1968,1,11875.0
octavia,178606,1968,1,18699.75
seria-1,5000,1499,2,29975.0
astra,116695,1589,1,13975.0
astra,139814,1364,2,9975.0
astra,175000,1598,1,7475.0
sportage,104201,1995,1,13125.0
astra,31360,1399,2,15875.0
e-klasa,100000,2000,1,33975.0
insignia,35568,1490,2,20375.0
seria-3,117523,1995,2,6500.0
astra,59000,1399,2,18975.0
i30,95445,1591,2,12975.0
insignia,59747,1490,2,21250.0
clio,187198,1461,1,2862.5
fabia,199874,1598,0,6249.75
fabia,81654,1000,2,11725.0
qashqai,182000,1461,1,7225.0
megane,109000,1598,2,6375.0
focus,9536,999,2,18725.0
ceed,154326,1582,1,7475.0
astra,134385,1598,1,13725.0
focus,288109,1796,2,675.0
i30,13696,1498,2,17000.0
seria-5,211000,1995,1,11375.0
qashqai,184541,1600,2,10125.0
seria-3,65000,1995,1,22975.0
passat,177401,1968,1,23975.0
golf,112000,1984,2,19975.0
seria-5,261000,1995,1,14225.0
i30,220000,1396,2,3475.0
seria-3,230000,1998,1,15725.0
golf,188300,1781,2,3725.0
c-klasa,157364,1796,2,11749.75
golf,223445,1390,2,3375.0
fabia,186000,1390,2,2475.0
octavia,110200,1798,2,6450.0
seria-1,129000,1598,2,8950.0
seria-3,334000,1995,1,4725.0
passat,102300,1968,1,24987.5
fabia,109573,1198,2,3999.75
golf,148000,1390,2,3225.0
qashqai,66900,1197,2,17500.0
clio,86500,1461,1,11200.0
leon,109569,1598,1,17475.0
mondeo,82000,1999,2,11475.0
clio,201374,1149,2,3975.0
ceed,98040,1396,1,10875.0
ceed,9800,1482,2,20475.0
i30,5,1498,2,17400.0
qashqai,32305,1332,2,24975.0
a3,198731,1595,2,2372.5
ceed,196000,1591,2,3900.0
corsa,129874,1686,1,3750.0
a4,295200,1896,1,1725.0
a6,270000,2393,0,3875.0
passat,260000,1968,1,9250.0
sportage,145500,1591,2,12475.0
passat,91000,1395,2,20475.0
focus,173300,1560,1,7225.0
a3,172250,1598,1,16975.0
seria-3,258073,1995,1,6875.0
megane,113000,1461,1,14150.0
e-klasa,199000,1796,2,4725.0
leon,28000,1984,2,28597.5
astra,195000,1598,1,9225.0
passat,263000,1968,1,18750.0
a4,210000,1968,1,8475.0
sportage,7,1591,2,27072.0
seria-5,265572,2497,1,3875.0
octavia,138971,1798,2,17725.0
seria-3,213500,1995,1,6475.0
seria-5,221666,1995,1,9475.0
i30,36800,1368,2,15725.0
c-klasa,19292,1598,1,37475.0
fabia,54000,999,0,11175.0
seria-3,189000,1995,1,18475.0
seria-1,74963,1499,2,17125.0
seria-5,185000,1995,1,12375.0
fiesta,9500,999,2,19975.0
leon,65864,1390,2,14375.0
a6,252784,1968,1,9975.0
seria-1,16000,1499,2,13975.0
astra,155000,1364,2,9975.0
fiesta,178000,1242,2,4725.0
megane,253000,1461,1,1500.0
leon,167000,1595,2,4625.0
clio,105563,1149,0,8750.0
a4,223000,1984,2,9225.0
corsa,268100,1248,1,1100.0
ceed,128874,1396,1,9475.0
golf,217000,1595,2,4200.0
a6,322358,2698,1,5500.0
seria-1,217175,1596,2,3875.0
sportage,155010,1995,2,7975.0
mondeo,220000,1997,1,6424.75
a6,329725,2773,2,7475.0
mondeo,262000,2000,1,8237.5
corsa,205800,1398,0,6725.0
sportage,184000,2656,2,4900.0
corsa,147000,1229,2,2475.0
megane,129000,1598,2,5975.0
insignia,144500,1956,1,19475.0
golf,237857,1390,2,5225.0
i30,14761,1498,2,16750.0
seria-3,202450,1995,2,4749.75
qashqai,9591,1332,2,25975.0
ceed,44815,1591,2,13475.0
octavia,140875,1197,2,8500.0
astra,105000,1364,2,8950.0
ceed,180467,1396,2,3874.75
fabia,76686,999,2,13175.0
focus,90800,1499,1,13875.0
octavia,180000,1798,2,15475.0
focus,166872,1499,2,11750.0
qashqai,160000,1197,2,13725.0
ceed,108554,1591,2,10225.0
seria-3,115806,1995,1,18975.0
golf,232000,1896,1,1375.0
a6,110000,1968,1,23500.0
focus,266000,1560,1,4475.0
c-klasa,270000,2143,1,6225.0
octavia,89000,1598,1,16725.0
golf,157000,1598,1,13725.0
seria-3,284600,1995,1,17250.0
seria-3,225300,1995,2,4750.0
corsa,92698,1229,2,5725.0
octavia,56000,1395,2,20999.5
passat,195000,1798,2,6450.0
fabia,114365,1197,2,4050.0
clio,160000,1461,1,2475.0
seria-5,220000,2500,2,6475.0
megane,97000,1461,1,10249.75
fabia,179583,1198,0,3000.0
focus,199876,1596,2,7550.0
mondeo,204236,1999,2,5475.0
passat,239000,1896,1,3975.0
astra,177327,1598,1,10699.75
a3,179000,1395,2,11225.0
a4,142000,1968,1,20475.0
astra,81288,1399,2,15475.0
seria-1,179000,1496,1,14875.0
qashqai,168503,1461,1,9625.0
clio,138000,1149,0,8050.0
astra,61574,1399,2,14975.0
golf,204000,1595,2,5975.0
astra,256000,1686,1,2375.0
astra,161843,1686,1,5625.0
astra,76414,1399,2,16725.0
astra,85409,1399,2,13975.0
qashqai,105675,1598,1,10250.0
corsa,190000,1398,2,5999.75
focus,88731,1499,1,16225.0
astra,223300,1598,2,6225.0
mondeo,197000,1997,1,6725.0
focus,121950,1596,2,8725.0
focus,241908,1999,0,4125.0
seria-3,118298,1995,1,19625.0
golf,151695,1395,2,15750.0
corsa,72343,1398,2,8725.0
sportage,61450,1998,1,13975.0
seria-1,148772,1995,1,12749.75
golf,5,1498,2,36875.0
focus,131662,1560,1,4975.0
seria-1,102000,1598,2,10975.0
passat,320000,1896,1,1075.0
seria-5,152000,1995,1,27450.0
i30,34384,1998,2,26499.75
astra,195000,1598,2,3225.0
corsa,180000,1229,2,2750.0
a4,217700,1968,1,17475.0
a4,187000,1595,2,3725.0
seria-1,73114,1499,2,23725.0
qashqai,151475,1461,1,7475.0
a4,226500,1984,2,9475.0
seria-1,223000,1598,2,8225.0
astra,121438,1598,2,10200.0
focus,232587,1999,2,3725.0
a4,167000,1968,1,16225.0
passat,200000,1968,1,14974.75
sportage,221000,1700,1,9975.0
astra,98382,1598,1,10250.0
qashqai,30547,1332,2,23250.0
fabia,118273,1198,2,3000.0
passat,132533,1968,1,22475.0
golf,190000,1390,2,5250.0
octavia,149000,1395,2,17496.75
sportage,35386,1591,2,19225.0
a4,227939,2698,1,8725.0
insignia,152000,1956,1,8475.0
octavia,14420,1498,2,31247.5
seria-5,240000,2497,2,8000.0
a4,145700,1968,1,16375.0
astra,160000,1598,1,8475.0
clio,5578,999,2,16500.0
passat,186000,1968,1,14975.0
sportage,5,1591,2,29712.0
astra,96656,1598,1,14000.0
seria-1,41700,1998,1,24975.0
seria-5,219000,1995,1,20475.0
focus,41432,999,2,19950.0
a4,169930,1984,2,8975.0
seria-3,245000,1995,1,7475.0
c-klasa,120000,1597,2,9975.0
golf,167600,1984,2,22250.0
qashqai,99578,1598,1,17000.0
c-klasa,267995,2148,1,5975.0
c-klasa,301000,1796,2,2825.0
megane,27200,1197,2,12750.0
seria-3,134000,1995,1,11725.0
seria-1,205161,1995,1,6125.0
ceed,227800,1582,1,5975.0
golf,47000,1984,2,19200.0
a4,254732,1968,1,10375.0
a4,224600,1798,2,6375.0
a6,185000,1968,1,27497.5
qashqai,4,1332,2,31925.0
i30,116000,1975,2,4725.0
sportage,161000,1591,2,10975.0
i30,142000,1582,1,3999.75
clio,134000,1149,2,2375.0
a4,190000,1984,2,7499.75
focus,54000,1498,2,17725.0
fiesta,128000,1498,1,6975.0
octavia,218000,1968,1,12475.0
seria-3,169000,1995,1,11975.0
megane,133091,1598,2,7497.5
megane,90987,1461,1,12500.0
ceed,21000,1368,2,15725.0
a6,125660,1968,1,29975.0
octavia,195376,1968,1,18750.0
leon,158000,1798,2,6725.0
octavia,283000,1595,2,3250.0
focus,102000,1498,1,17225.0
fabia,177000,1198,2,3325.0
golf,181000,1598,1,10975.0
c-klasa,220000,1796,2,4975.0
astra,107000,1598,2,9102.0
seria-3,225000,2497,2,6975.0
insignia,239000,1956,1,9125.0
seria-3,240000,1995,1,5475.0
sportage,65400,1591,2,23725.0
e-klasa,239000,2148,1,5975.0
a6,94985,1968,1,31250.0
a3,210000,1595,2,4475.0
c-klasa,112000,2597,2,4075.0
insignia,184000,1956,1,10900.0
passat,111957,1395,2,16725.0
seria-3,98188,1995,1,13625.0
octavia,298000,1896,1,875.0
seria-3,243500,1995,1,6000.0
clio,216000,1461,1,5475.0
golf,213000,1390,2,6725.0
megane,1,1332,2,30525.0
insignia,186000,1956,1,11225.0
a6,237000,2393,2,7725.0
a4,203642,1984,2,6475.0
a3,185480,1595,2,2500.0
insignia,258000,1956,1,5225.0
focus,159650,1997,1,11625.0
passat,256000,1968,1,5747.5
i30,196000,1396,2,3487.5
a3,246000,2000,1,6112.5
a3,195000,1197,2,6425.0
passat,251100,1968,1,4499.75
focus,150000,1596,2,4475.0
i30,101110,1591,2,7475.0
focus,187000,1997,1,7475.0
ceed,212000,1396,1,7450.0
seria-3,88200,1997,2,16500.0
megane,178000,1598,2,3475.0
mondeo,124800,1596,2,10025.0
mondeo,192472,1997,1,13475.0
mondeo,15700,1995,1,37499.75
golf,211233,1390,2,2499.75
seria-1,33470,1499,2,11749.75
c-klasa,188000,1796,2,4475.0
seria-5,293176,2497,1,5250.0
seria-3,129554,1796,2,4975.0
astra,54473,1399,2,16475.0
golf,63430,1498,2,19125.0
sportage,70000,1998,2,16975.0
a6,164000,1968,1,15475.0
i30,101436,1368,2,8750.0
fabia,173000,1422,1,2725.0
megane,170819,1390,2,1849.75
a3,223000,1984,2,3225.0
passat,258000,1598,1,7225.0
insignia,34634,1598,1,21925.0
mondeo,205000,1753,1,3475.0
fabia,5,999,2,22350.0
seria-1,173000,1995,1,14250.0
sportage,213000,1685,1,11375.0
octavia,169182,1598,1,14975.0
astra,256000,1998,0,2725.0
qashqai,156,1332,2,34975.0
fiesta,141231,1299,2,2350.0
c-klasa,242162,1796,2,3925.0
sportage,230000,1998,2,9625.0
golf,256200,1390,2,1600.0
passat,322630,1968,1,6975.0
octavia,103000,1395,2,16225.0
corsa,141000,998,2,2725.0
mondeo,154000,1999,2,3625.0
c-klasa,237000,1796,2,10725.0
a4,261000,1968,1,10725.0
i30,45377,1598,1,23725.0
fiesta,120000,1299,2,3475.0
seria-5,122000,1995,1,19975.0
focus,98254,999,2,7475.0
corsa,262195,1248,1,2875.0
fiesta,194000,1560,1,5000.0
seria-3,123839,1995,1,19475.0
qashqai,330000,1995,1,3805.5
a4,187000,1968,1,13475.0
ceed,330000,1582,1,3875.0
focus,216000,1999,2,2200.0
seria-1,76570,1995,1,24975.0
focus,48934,1499,1,18225.0
insignia,211100,1956,1,12125.0
passat,315000,1968,1,7875.0
qashqai,1,1332,2,37049.75
fabia,109028,1197,2,9975.0
seria-1,169000,1995,2,3725.0
fiesta,69600,1000,2,12325.0
sportage,58455,1591,2,21475.0
octavia,294064,1896,1,3250.0
seria-5,198000,1997,2,16475.0
golf,195184,1896,1,4450.0
megane,268000,1998,2,6975.0
fabia,61571,1198,2,5975.0
a6,258826,1781,2,2625.0
a3,188000,1968,1,3975.0
focus,220000,2522,2,6725.0
i30,142740,1396,2,4200.0
passat,170000,1984,2,26725.0
astra,170000,1364,0,6875.0
megane,65582,1197,2,14000.25
a6,220000,2698,1,9975.0
fiesta,115448,1242,2,7225.0
megane,49000,1598,2,12225.0
mondeo,225000,1596,2,4700.0
megane,1,1332,2,22125.0
insignia,178321,1956,1,7550.0
qashqai,171000,1461,1,11475.0
astra,59849,1364,2,9975.0
a6,289000,1984,2,12475.0
astra,219000,1598,0,3250.0
fiesta,185933,1242,2,5225.0
a4,183900,1968,1,21725.0
astra,56000,1598,1,13723.5
focus,209000,1498,1,7950.0
mondeo,168000,1997,1,7475.0
megane,109999,1598,2,9703.0
seria-3,215000,1995,1,10875.0
a3,190121,1896,1,6125.0
golf,140000,1598,1,11200.0
astra,234000,1364,2,3475.0
seria-3,211000,2497,2,6749.75
mondeo,187000,1596,2,4725.0
clio,1,999,0,18000.0
corsa,160000,1229,2,3499.75
focus,125000,1596,2,2400.0
e-klasa,99003,1950,1,34475.0
astra,108200,1598,1,13750.0
insignia,161000,1956,1,6749.75
mondeo,296200,1997,1,4622.5
corsa,69000,1229,2,4225.0
passat,36000,1968,1,24975.0
seria-3,63000,1998,2,37497.5
a6,69138,1968,1,35725.0
golf,1,1498,2,37500.0
golf,196000,1984,2,6725.0
astra,175500,1686,1,5250.0
ceed,108000,1582,1,9200.0
a3,209000,1968,1,16125.0
c-klasa,196500,1796,2,3375.0
golf,1,1498,2,28180.0
octavia,18560,1498,2,31247.5
clio,300000,1149,0,3075.0
qashqai,250000,1997,0,7475.0
passat,200000,1968,1,9225.0
astra,236000,1400,2,3100.0
leon,30800,1984,2,20500.0
mondeo,140889,1997,1,22475.0
a6,232000,1968,1,15749.75
insignia,182000,1598,2,6975.0
c-klasa,219374,1796,2,2125.0
a6,292000,2773,2,7475.0
insignia,245954,1956,1,5975.0
a6,150000,1968,1,17475.0
a3,208607,1595,2,4925.0
sportage,151000,1975,2,5725.0
qashqai,28430,1332,2,19975.0
insignia,248234,1956,1,6125.0
fiesta,189198,1242,2,5487.5
megane,185224,1461,1,11875.0
astra,176000,1364,2,7200.0
e-klasa,134100,1991,2,18750.0
seria-3,206500,1995,1,2125.0
fabia,44400,1422,1,10125.0
seria-3,197000,1995,2,8725.0
clio,21800,898,2,11250.0
megane,131958,1598,2,5475.0
octavia,168150,1598,1,13725.0
corsa,178211,1229,2,2475.0
c-klasa,298475,2148,1,4225.0
fabia,168000,1390,2,2222.5
seria-5,139000,1998,2,34975.0
passat,231908,1968,1,15000.0
octavia,147718,1968,1,18475.0
seria-3,187000,1997,2,13975.0
mondeo,287000,1997,1,4000.0
seria-5,203948,1995,1,12975.0
insignia,290820,1956,1,6000.0
passat,317000,1968,1,8750.0
passat,254000,1984,2,2725.0
qashqai,150000,1995,1,7475.0
mondeo,192000,1997,1,17975.0
a3,289658,1968,1,4675.0
ceed,90594,1591,2,9725.0
fabia,131554,1198,2,1975.0
a4,254000,1781,2,4475.0
clio,164000,1149,2,2225.0
seria-5,209000,1997,2,14725.0
golf,87880,1598,1,13250.25
focus,14000,1499,1,19975.0
astra,234000,1686,1,3975.0
leon,167000,1598,1,7725.0
seria-1,233596,1995,2,2750.0
fiesta,105000,1242,2,4975.0
corsa,157299,1229,2,4100.0
astra,220000,1956,1,5975.0
golf,258000,1896,1,1600.0
golf,143182,999,2,14975.0
astra,227000,1600,2,2475.0
a3,201305,1595,2,2500.0
a6,289000,1968,1,13125.0
c-klasa,215000,2143,1,20625.0
passat,230000,1968,1,18975.0
mondeo,240000,1997,1,11225.0
octavia,144692,1498,2,19225.0
clio,38800,898,2,12475.0
a3,249300,1595,2,4225.0
a6,200000,1968,1,27475.0
i30,36768,1396,2,8125.0
seria-3,28400,1995,1,24250.0
i30,117912,1396,2,8975.0
corsa,198000,1229,2,2975.0
golf,1,1498,2,27050.0
seria-3,60000,1995,1,26137.5
a4,260000,1968,1,8475.0
mondeo,317000,1997,1,3187.5
golf,57619,1598,1,10475.0
astra,88452,1399,2,13250.25
megane,60100,1197,2,8975.0
focus,44456,999,2,16725.0
golf,208000,1595,2,1725.0
seria-1,159000,1995,1,18725.0
fiesta,129000,998,2,6462.5
focus,32000,1499,2,29750.0
a3,179633,1798,2,9225.0
astra,192000,1598,2,3725.0
fabia,32714,1197,2,15225.0
seria-3,269000,1995,1,4875.0
insignia,164431,1956,1,8500.0
fiesta,168427,1498,1,5625.0
passat,91900,1968,1,21225.0
a3,186000,1984,2,8975.0
astra,211217,1598,2,3725.0
fabia,285000,1422,1,2075.0
a4,148000,1595,2,4975.0
leon,220000,1197,2,7225.0
qashqai,1,1332,2,35050.0
golf,164000,1984,2,11249.75
focus,89000,999,2,11700.0
i30,120000,1396,2,5975.0
corsa,164000,1229,2,4100.0
a4,243058,1968,1,9975.0
ceed,148500,1396,1,8475.0
i30,66188,1582,1,14125.0
a4,198400,1798,2,6975.0
astra,150000,1364,2,6350.0
seria-1,209958,1995,2,5725.0
passat,300000,1896,1,3000.0
corsa,168900,1229,2,3237.5
corsa,118113,973,2,1125.0
astra,71800,1399,2,12475.0
seria-3,251000,1995,2,4997.5
seria-1,144000,1598,2,8225.0
octavia,63000,1598,1,12375.0
passat,230000,1998,1,16750.0
passat,171596,1798,2,5250.0
e-klasa,251000,1796,2,6725.0
e-klasa,170753,1950,1,34950.0
e-klasa,298939,2597,0,4625.0
insignia,260000,1956,1,6125.0
megane,126000,1397,2,4875.0
astra,203215,1364,2,2950.0
golf,316736,1968,1,3725.0
a4,215000,1968,1,4475.0
mondeo,229902,1596,2,9225.0
c-klasa,190000,1796,2,2725.0
octavia,60000,1395,2,20475.0
a4,217000,1984,2,2225.0
a3,230000,1595,2,1675.0
golf,169000,1390,2,2475.0
seria-3,189338,1995,2,4725.0
ceed,41400,1368,2,11375.0
a3,194000,1968,1,5475.0
astra,323000,1598,2,2499.75
a4,21417,1984,2,27475.0
golf,14500,1498,2,25250.0
a4,240000,1781,2,3475.0
passat,126750,1968,1,21749.75
seria-3,192000,1995,2,5475.0
astra,146000,1362,0,8225.0
a4,92854,1968,1,13000.0
a3,212000,1598,1,8725.0
leon,99246,1197,2,10000.5
mondeo,202000,1753,1,3875.0
sportage,249050,1991,1,4725.0
mondeo,230000,1999,2,4475.0
e-klasa,61000,2143,1,31225.0
focus,85133,1596,2,8125.0
fiesta,189000,1242,2,3650.0
i30,168544,1582,1,7725.0
a4,237200,1968,1,7450.0
a6,337064,1968,1,6625.0
octavia,149571,1598,1,14699.75
focus,267796,1596,2,3000.0
a4,214000,1968,1,7225.0
i30,79950,998,2,10725.0
clio,36300,898,2,7475.0
a6,228734,1968,1,17500.0
octavia,268000,1781,2,2725.0
passat,150000,1968,1,20475.0
fiesta,160000,1560,1,6200.0
a3,237000,1800,2,2725.0
i30,5,1482,2,23025.0
insignia,201009,1956,1,9875.0
fabia,242000,1198,2,1225.0
i30,174000,1582,1,4125.0
focus,261000,1560,1,6950.0
corsa,117000,1364,2,7975.0
seria-1,50900,1499,2,18725.0
focus,184200,1798,2,4625.0
corsa,156263,1229,2,3675.0
i30,16926,1498,2,17725.0
clio,176650,1149,0,9875.0
golf,238056,1896,1,3975.0
golf,86500,999,2,16225.0
a4,108700,2000,1,31975.0
e-klasa,274191,1796,0,4725.0
mondeo,196254,1997,1,15975.0
a3,202000,1598,2,4475.0
astra,128301,1796,2,5472.5
a3,258000,1781,2,2000.0
a4,185000,1984,2,5975.0
a4,188000,1968,1,12484.5
megane,87000,1998,2,8375.0
octavia,30997,1498,2,28000.0
golf,75800,1197,2,15750.0
a4,300000,1781,0,4875.0
clio,121000,1149,0,4725.0
insignia,49523,1490,2,17750.0
mondeo,242800,1498,1,9975.0
passat,295000,1896,1,2050.0
fiesta,137243,1242,2,4650.0
sportage,213000,1975,2,7500.0
sportage,184977,1685,1,10762.5
golf,248000,2000,1,5725.0
a4,280000,1968,1,4225.0
leon,56532,1498,2,21225.0
a3,238000,1968,1,7200.0
a4,114800,1984,2,33725.0
focus,210000,1596,2,9450.0
sportage,212000,1991,1,4450.0
insignia,200000,1956,1,6450.0
corsa,150000,1229,2,3225.0
clio,90000,1461,1,9975.0
mondeo,177830,1997,1,13975.0
insignia,74498,1598,1,18500.0
astra,190300,1686,1,5375.0
megane,170000,1461,1,4100.0
golf,14805,1498,2,16750.0
sportage,220952,1998,0,10999.75
ceed,158921,1396,2,3400.0
a3,308500,1896,1,2325.0
insignia,257000,1956,1,5475.0
sportage,117532,1685,1,14975.0
a3,213661,1598,1,11000.0
i30,32000,1368,2,15475.0
astra,50000,1399,2,14700.0
i30,42000,1368,2,14450.0
seria-5,309000,2171,2,3747.5
leon,68745,1498,2,19725.0
e-klasa,147840,1950,1,37475.0
golf,290000,1896,1,2225.0
passat,149000,1984,0,12475.0
astra,113588,1364,2,8450.0
astra,76442,1598,1,12500.25
mondeo,150500,1499,2,15725.0
focus,168000,1596,0,4497.5
a4,222600,1968,1,9225.0
seria-3,184000,1995,1,6475.0
octavia,244000,1968,1,14000.0
qashqai,7400,1332,2,23000.0
focus,85000,999,2,6625.0
mondeo,335600,1997,1,3750.0
mondeo,170000,1997,1,24499.75
qashqai,224000,1995,1,5725.0
clio,59492,1149,2,4475.0
seria-3,230000,1995,1,14500.0
golf,227188,1896,1,3975.0
fiesta,90000,1000,2,7975.0
megane,195000,1461,1,4225.0
qashqai,101574,1598,2,10725.0
focus,78500,1498,2,13750.0
focus,240000,1560,1,6725.0
astra,188925,1598,0,7225.0
megane,179642,1461,1,11249.75
c-klasa,230000,1796,2,4475.0
passat,178000,1798,2,19962.5
seria-3,133647,1598,2,13250.25
e-klasa,299000,2148,1,8975.0
ceed,137111,1396,2,3725.0
fabia,186000,1390,2,6225.0
astra,187000,1686,1,5450.0
a3,213000,1800,2,3625.0
ceed,152283,1396,2,4625.0
leon,96793,1395,2,19000.0
a3,226622,1984,2,4000.0
insignia,148000,1956,1,9725.0
a4,295123,1968,1,5475.0
focus,79500,999,2,6997.5
fiesta,190100,1388,0,5225.0
qashqai,275000,1461,1,5125.0
seria-3,282930,1995,1,6225.0
