model,mileage,vol_engine,fuel,price(usd)
3,49538,1399,2,17475.0
5,61803,1353,2,18475.0
14,198000,1998,2,7975.0
1,89000,1984,2,14725.0
2,99800,1968,1,31999.75
22,249546,1991,2,3125.0
17,234000,1999,0,1650.0
16,56700,1598,2,13975.0
23,140000,1995,1,9150.0
18,92076,1798,2,17475.0
14,197000,1956,1,7975.0
6,45200,1149,2,8499.75
3,144000,1598,2,8350.0
19,110973,1968,1,16500.25
18,1,1498,2,33850.0
19,92417,1968,1,17000.0
6,160200,1149,2,3225.0
4,99545,1799,2,6225.0
3,265400,1910,1,2200.0
18,146288,1598,1,17225.0
5,64268,1396,2,9625.0
22,74000,1995,1,28000.0
18,163300,1598,1,10725.0
20,66126,1197,2,19125.0
7,256000,998,2,1499.25
10,38184,998,2,11000.0
16,59709,1332,2,14750.0
10,1,999,2,20680.0
1,251400,1968,1,9475.0
15,148000,1595,2,2499.75
17,147037,1997,1,16000.0
19,295000,1968,1,3450.0
22,289000,1995,1,5425.0
24,1,1591,2,30950.0
16,103100,1461,1,9625.0
3,178722,1600,2,3900.0
7,170000,1229,2,2975.0
10,226282,1399,1,1249.75
15,96400,1197,2,9225.0
7,107000,1398,2,5475.0
11,104482,1997,1,13000.25
14,108659,1956,1,18650.0
18,109286,1984,2,26975.0
12,160000,1984,2,15125.0
20,165000,1197,2,11747.5
10,164000,1560,1,3950.0
5,155000,1591,2,3725.0
2,253000,1968,1,5975.0
10,180000,1242,2,3475.0
14,231000,1796,2,5475.0
12,1,999,2,23462.5
15,107739,1595,2,4875.0
20,172000,1598,1,15950.0
22,79054,1998,2,28700.0
1,297000,1984,2,4750.0
22,228000,1995,2,9225.0
1,187000,1798,2,7475.0
18,186000,1390,2,5225.0
1,269000,1896,1,3125.0
14,95676,1956,1,14225.0
10,209000,1388,2,4225.0
17,188000,1998,1,1725.0
19,179329,1968,1,22475.0
6,20000,999,2,8475.0
18,226000,1798,2,4125.0
7,166300,998,2,1425.0
12,123260,1598,1,15725.0
0,12700,1498,2,31975.0
2,45000,1996,1,2300.0
21,167186,1995,1,5000.5
2,264000,1984,2,7500.0
21,126000,1597,2,6225.0
2,196000,1968,1,12475.0
9,73224,999,2,12125.0
7,133000,1364,0,4975.0
14,110000,1798,2,6975.0
4,138100,1796,2,10975.0
2,234000,1984,2,7500.0
17,150000,1798,2,1324.75
10,70000,1498,1,7375.0
16,192000,1461,1,7225.0
1,204000,1984,2,9487.5
1,267000,1781,2,4375.0
0,300000,1896,1,4375.0
12,309000,1598,1,6875.0
0,139800,1595,2,8950.0
1,273000,1968,1,8200.0
22,178903,1796,2,2625.0
11,262500,1560,1,5625.0
10,153000,1498,1,5725.0
9,105448,1197,2,8247.5
18,201758,1968,1,11500.0
1,186000,2393,2,2225.0
17,125177,1997,1,20975.0
16,150659,1998,2,9225.0
17,195000,1999,2,7475.0
12,174000,1600,1,9962.5
3,166859,1598,0,8750.0
1,250000,1968,1,16225.0
22,252000,2497,2,6000.0
12,110000,1197,2,9975.0
4,236270,2143,1,4450.0
13,83400,1396,2,9749.75
4,190002,2143,1,9975.0
22,176000,1796,2,1875.0
17,236000,1997,1,6975.0
13,198000,1582,1,8600.0
19,125500,1798,2,20725.0
16,54200,1997,2,4425.0
0,233000,1598,1,5975.0
5,25160,998,2,16225.0
7,161912,1229,2,3747.5
17,189888,1798,2,1249.75
5,123906,1582,1,9250.0
18,75159,1984,2,19500.0
11,176500,1596,2,9625.0
6,215695,1149,2,5725.0
12,287000,1968,1,5975.0
11,222000,1596,2,2475.0
12,130000,1595,2,4075.0
7,157000,1400,2,5725.0
22,85100,1995,1,17500.0
9,229984,1390,2,1249.75
0,40839,1498,2,29975.0
3,118878,1364,2,9975.0
12,127000,1390,2,5975.0
11,69162,1499,1,11975.0
0,189000,1896,1,2225.0
12,201000,1968,1,3937.5
3,174123,1598,2,3475.0
23,71528,1995,1,30725.0
17,226396,1998,1,1125.0
24,161000,1975,0,6225.0
17,90800,1997,1,21000.0
11,188000,1498,1,11225.0
12,150705,1598,1,6225.0
24,45000,1591,2,20875.0
2,284000,1968,1,20875.0
19,148231,1968,1,18475.0
3,142277,1399,2,13475.0
0,162123,1595,2,6450.0
16,45664,1798,2,35725.0
14,199000,2000,1,9975.0
4,250000,1796,2,7450.0
7,211000,1398,2,3225.0
18,128750,1395,2,17475.0
18,182000,1968,1,14975.0
16,110000,1397,2,10975.0
3,180776,1598,2,5975.0
12,250000,1598,2,3600.0
23,235000,1995,1,18975.0
1,320000,1896,1,2725.0
14,208000,1598,2,6475.0
3,296000,1598,1,5625.0
13,179000,1591,2,5747.5
16,156300,1598,2,5975.0
19,89475,1968,1,19000.0
11,187000,998,2,6474.75
11,152500,1596,2,2725.0
7,191473,1364,2,3925.0
17,220000,2179,1,9975.0
23,282750,1995,1,4997.5
7,53393,998,2,4962.5
22,98155,1995,1,10725.0
10,176321,1242,2,1725.0
12,169800,1395,2,6475.0
9,109468,999,0,9225.0
17,256052,1997,1,4125.0
7,71000,1364,2,8475.0
1,96000,1984,2,21475.0
14,250000,1796,2,6375.0
12,84200,1595,2,4000.0
3,189000,1364,2,6475.0
19,250000,1968,1,10375.0
12,125490,1197,2,11975.0
22,213107,1995,1,6624.75
1,219000,1798,2,8225.0
20,6450,1332,2,26975.0
12,159569,1598,1,11875.0
12,152273,1197,2,4975.0
0,210000,1390,2,6475.0
18,210000,1896,1,4425.0
0,279000,1390,2,6975.0
4,14988,1497,2,35475.0
17,186000,1997,1,17249.75
22,203224,1995,2,5225.0
0,189294,1600,0,2975.0
13,67000,1368,2,14444.25
7,152000,1229,2,4400.0
21,190122,1995,2,5200.0
14,169000,1956,1,16745.0
13,129000,1396,0,6249.75
21,266400,1995,1,5000.0
17,120298,1997,1,16249.75
24,92469,1591,2,27475.0
19,267265,1968,1,7500.0
15,87800,1197,2,11346.75
17,239874,1997,1,14475.0
20,179000,1598,2,8975.0
12,215241,1390,2,5000.0
7,6411,1199,2,14997.5
1,46902,1968,1,34225.0
6,152000,1149,2,800.0
18,60350,1395,2,19750.0
0,208000,1968,1,7375.0
17,208000,1999,2,5125.0
5,88000,1396,2,8725.0
12,180000,1896,1,4000.0
4,178000,2143,1,18725.0
14,114000,1490,2,18725.0
5,57000,1353,2,19450.0
0,205000,1595,2,2875.0
14,204000,1956,1,6975.0
22,262894,1995,1,4575.0
24,159000,1591,2,11975.0
1,92500,1984,2,27250.0
12,126951,1598,1,16975.0
0,226000,1598,2,3625.0
16,70674,1197,2,16997.5
7,141000,1364,2,3225.0
3,168000,1598,2,6612.5
0,256000,1595,0,1375.0
24,204888,1998,2,10975.0
22,151872,1995,2,3975.0
9,50000,999,0,13975.0
11,251000,2522,2,6125.0
18,181500,1197,2,8225.0
6,60750,898,2,9125.0
13,13900,1482,2,24224.75
19,195193,1598,1,9475.0
19,200000,1968,1,12975.0
1,238949,1968,1,10250.0
19,119000,1390,2,9875.0
20,10,1332,2,36787.5
15,44556,1395,2,18725.0
21,292000,1995,1,3850.0
17,87026,1997,1,19449.75
6,10000,999,2,14975.0
18,123000,1395,2,10000.0
17,201200,1997,1,13275.0
1,145000,1968,1,33250.0
6,199800,898,2,6225.0
18,51387,1395,2,13875.0
6,85688,1461,1,10725.0
0,158218,1896,1,8749.75
1,270000,2698,1,4175.0
17,180000,1997,1,16975.0
6,212900,1149,2,1749.75
21,72000,1496,1,21225.0
22,280000,1995,1,13225.0
13,196500,1582,1,8175.0
2,220000,1984,2,4225.0
18,286471,1896,1,2975.0
16,94656,1461,1,16725.25
18,141688,1390,2,5250.0
18,168546,1968,1,19225.0
0,247000,1968,1,4475.0
11,10,1498,2,29997.5
7,179300,1229,2,3725.0
15,10012,1498,2,24725.0
18,181000,1598,1,7975.0
11,116000,1498,1,11975.0
13,157000,1582,1,11750.0
18,60000,1390,2,8625.0
14,199000,1956,1,7125.0
0,198000,1984,2,4375.0
21,88174,1995,1,21975.0
15,172000,1395,2,9725.0
3,171000,1598,2,3475.0
3,217000,1598,2,4625.0
14,151950,1598,2,5475.0
20,47226,1197,2,20975.0
24,87500,1995,1,18625.0
8,273000,2143,1,16000.0
20,171000,1461,1,17225.0
9,214000,1390,2,2194.25
1,309000,1900,1,1725.0
15,101000,1598,1,9475.0
5,184000,1591,2,4325.0
14,213500,1998,2,7975.0
1,75000,1968,1,17475.0
19,225000,1798,2,4975.0
4,223000,1796,2,3225.0
13,248500,1396,1,6125.0
9,149524,999,2,9975.0
1,196754,1798,2,7475.0
5,148700,1582,1,4225.0
1,296000,1896,1,2975.0
24,206183,1685,1,12125.0
12,242000,1595,2,1450.0
21,112520,1995,1,16725.0
1,222000,1968,1,9225.0
14,200000,1956,1,12475.0
1,199000,1968,1,16475.0
6,162000,1149,2,3888.75
9,250475,1198,2,3999.75
6,173730,1461,1,7600.0
22,279000,1995,1,3725.0
6,29677,898,2,13725.0
12,104000,1598,1,7200.0
3,41539,1399,2,12750.0
22,243000,1995,2,4250.0
11,73680,1498,1,16725.0
3,116000,1364,2,9725.0
22,299000,1995,1,9700.0
15,82500,1395,2,18125.0
1,164000,1968,1,17125.0
3,169232,1598,2,4475.0
14,258756,1956,1,6225.0
3,141100,1364,2,6475.0
1,255000,1968,1,8475.0
18,121231,1598,1,14725.0
11,114665,999,2,9249.75
0,155000,1798,2,6975.0
0,215000,1968,1,7225.0
3,303000,1796,2,1325.0
2,219800,1968,1,16725.0
18,30300,1498,2,31225.0
22,280000,1951,1,1575.0
18,112991,999,2,15975.0
10,44109,1242,2,6000.0
14,125000,1364,0,11225.0
8,270000,2143,1,9475.0
24,86502,1685,1,14499.75
20,119254,1994,2,11975.0
3,61406,1399,2,16725.0
20,128000,1598,2,9950.0
24,170465,1591,2,14475.0
20,71000,1461,1,16475.0
12,280000,1968,1,3000.0
4,154500,1796,2,12975.0
2,260351,1968,1,5450.0
2,86530,1968,1,34974.5
22,210768,1995,1,8225.0
4,235000,2148,1,1925.0
16,73285,1197,2,10875.0
0,220940,1984,2,6225.0
11,153876,1596,2,4575.0
8,267893,2685,1,5525.0
16,33450,1332,2,15975.0
13,25000,1498,2,16747.5
0,248000,1968,1,4125.0
12,234000,1390,2,3249.75
23,103000,1995,1,6225.0
8,310000,1950,1,27000.0
14,158205,1598,1,17475.0
18,240123,1390,2,5450.0
12,29000,1395,2,21225.0
11,160000,1596,2,3975.0
11,127000,1498,1,15225.0
1,258200,1968,1,4425.0
10,145000,1242,2,5749.75
1,238000,1968,1,8975.0
3,70318,1399,2,15475.0
19,180000,1984,2,22500.0
1,222000,1781,2,4225.0
9,60000,1197,2,11225.0
19,176700,1984,2,2475.0
17,199777,1997,1,8371.0
5,16000,1353,2,22475.0
23,209000,1995,2,6125.0
1,178147,1395,2,16725.0
16,112000,1461,1,9499.75
4,331000,2143,1,16700.0
10,57000,1498,1,10475.0
16,164900,1397,2,6450.0
12,225222,1390,2,975.0
8,259525,1796,2,3294.25
4,274200,1998,2,1675.0
22,91738,1500,2,22475.0
11,71409,1596,0,14144.5
10,155000,1399,1,4225.0
16,32455,1332,2,19975.0
0,197433,1598,1,19425.0
18,136000,1798,2,6237.5
19,220000,1984,2,2725.0
8,308123,2143,1,16225.0
3,220000,1686,1,3725.0
11,269000,1388,0,1625.0
6,11800,999,2,15725.0
23,260000,1995,1,12225.0
13,72694,1396,2,9125.0
1,313653,1968,1,6975.0
6,114000,1461,1,8475.0
21,198770,1596,2,3475.0
18,1,1498,2,34925.0
17,99000,1498,2,18700.0
16,116535,1461,1,12225.0
24,23349,1591,2,20125.0
14,266283,1956,1,6475.0
12,112426,1598,1,14475.0
11,290000,1560,1,2225.0
7,93407,1229,2,7225.0
3,150000,1998,2,3725.0
13,14884,1498,2,17475.0
3,96000,1364,2,8975.0
6,178000,1461,1,5175.0
24,150000,1591,2,17225.0
18,131400,1598,1,14975.0
22,138000,1997,2,14875.0
0,152000,1896,1,2050.0
19,96200,1968,1,24944.25
10,206000,1299,2,1225.0
9,9,999,2,23075.0
2,199500,1968,1,17875.0
16,125000,1461,1,7125.0
16,1,1333,2,27475.0
9,39281,999,2,14225.0
22,145000,1995,1,12475.0
11,112322,1596,2,12125.0
11,305000,1560,1,1500.0
15,109000,1395,2,10975.0
22,300622,2497,2,6500.0
12,53700,1395,2,18725.0
18,142627,1390,2,5987.5
12,168200,1598,1,6750.0
5,116547,1591,2,16725.0
1,193000,1968,1,7225.0
12,165000,1598,1,11685.0
4,181000,1796,2,9700.0
9,199870,1197,2,8225.0
17,222000,1997,1,15725.0
12,304000,1896,1,2675.0
3,175000,1364,2,8250.0
2,250000,1984,2,5625.0
20,168783,1995,1,9975.0
3,112958,1398,2,8625.0
6,210000,1390,2,1450.0
2,190000,1968,1,21750.0
8,270500,2685,1,2800.0
21,219000,1995,1,4749.75
8,287300,1796,0,6750.0
1,287000,1968,1,13325.0
11,137000,1498,1,11225.0
1,229000,1968,1,8475.0
14,169895,1798,2,6475.0
1,179212,1968,1,9999.75
11,148929,1498,1,11225.0
5,119937,1396,2,4475.0
18,138001,1390,2,7250.0
19,244000,1968,1,6750.0
12,108580,1781,2,1425.0
15,159000,1390,2,4475.0
14,310000,1956,1,4500.0
11,114000,998,2,6225.0
1,190000,1798,2,9975.0
10,68000,1084,2,9725.0
17,237000,1498,1,11725.0
10,203181,1498,1,5725.0
24,214252,1975,2,4900.0
19,272000,1984,2,1499.75
17,205000,1997,1,5975.0
11,127874,1798,2,4475.0
23,120325,1995,1,34000.0
1,168331,1781,2,5500.0
2,109000,1984,2,34975.0
3,153476,1598,1,11199.75
18,169000,1498,2,17475.0
11,84000,1596,2,8725.0
3,186000,1686,1,4375.0
12,126495,1598,1,7125.0
18,294000,1598,1,6000.0
12,90000,1984,2,14975.0
8,180000,1950,1,29225.0
7,82000,1229,2,4650.0
2,198300,1984,2,6125.0
0,199000,1595,2,3225.0
10,68000,998,2,17475.0
1,173529,1984,2,12750.0
22,310000,1995,1,4475.0
23,170000,1995,1,17475.0
3,224000,1364,2,7725.0
10,181253,1242,2,4975.0
3,76556,1364,2,11875.25
7,42000,1364,2,9475.0
21,3705,1499,2,6250.0
13,277516,1396,2,4100.0
18,166000,1968,1,17975.0
24,112000,1995,1,22875.0
17,287000,1753,1,3375.0
8,199000,1950,1,34750.0
6,166000,1149,2,2125.0
1,266000,1984,2,3499.75
16,147450,1870,1,4975.0
8,267338,2148,1,5225.0
5,36502,998,2,15875.5
10,94700,1499,1,9975.0
8,149000,1950,1,34440.0
0,176782,1390,2,6950.0
17,260000,1997,1,4875.0
5,138026,1582,1,12225.0
16,240754,1598,2,1125.0
13,61635,1368,2,17225.0
3,56670,1598,1,13975.0
7,140564,1229,2,2825.0
12,81438,1390,2,13500.0
12,207987,1595,2,4375.0
6,180200,1149,2,1900.0
22,160000,1995,2,6975.0
16,5,1461,1,26475.0
16,5,1300,2,21725.0
7,185000,1398,2,6749.75
18,8,1968,1,30475.0
13,51563,1368,2,17475.0
1,255000,1781,2,5625.0
11,182337,1596,2,2387.5
21,173700,1599,2,4500.0
11,65661,1596,2,13962.5
7,195000,1199,2,1725.0
16,60000,1197,2,10725.0
3,320000,1686,1,1875.0
14,186000,1956,1,8325.0
17,229595,1999,2,4624.75
9,102000,999,0,10301.25
12,7400,1798,2,17375.0
9,72000,1197,2,9475.0
15,143058,1595,2,4475.0
17,172000,1596,2,8200.0
8,141000,1950,1,29750.0
20,76980,1598,2,10750.0
12,241000,1390,2,4125.0
20,126000,1598,2,7475.0
23,254000,1995,1,7975.0
7,289780,1248,1,1250.0
3,205000,1398,2,2997.5
14,257000,1956,1,5975.0
18,132956,1598,1,19750.0
7,160000,1229,2,3250.0
22,165000,1995,2,2475.0
4,132000,1796,2,8737.5
14,123348,1796,2,7250.0
19,241057,1896,1,2225.0
19,51000,1984,2,27675.0
24,194000,1975,2,5475.0
2,264900,1968,1,9499.75
6,169000,1461,1,5825.0
14,176633,1598,0,7475.0
3,19100,1598,1,12975.0
12,207309,1968,1,4250.0
9,100704,1422,1,12475.0
19,62000,1968,1,27475.0
16,85812,1197,2,11675.0
15,182000,1390,2,5725.0
5,130722,1582,1,12475.0
1,240000,1968,1,15725.0
22,63000,1998,2,28225.0
7,162100,1229,2,2999.75
22,206814,1995,1,11875.0
16,220000,1461,1,10975.0
18,34500,1395,2,20475.0
12,142400,1598,1,14125.0
13,115000,1396,2,7725.0
20,54696,1197,2,17000.0
11,193512,1560,1,4475.0
7,169000,1398,2,5225.0
4,209000,1595,2,12000.0
18,18000,1968,1,37475.0
20,212000,1995,1,8225.0
21,206700,1599,2,4875.0
9,111111,1197,2,9225.0
0,62323,1984,2,19125.0
16,196600,1870,1,4975.0
4,223244,2148,1,5250.0
7,89000,1229,2,5725.0
12,104650,1395,2,17225.0
24,82000,1591,2,15000.0
17,197916,1997,1,13068.75
1,300000,1781,0,2125.0
7,218526,1199,2,975.0
7,72546,1400,0,11950.0
0,120404,1595,2,5475.0
4,235000,1799,2,1500.0
12,175000,1968,1,16700.0
24,31741,1591,2,13000.0
19,44000,1798,2,21999.75
14,252411,1956,1,6225.0
16,195125,1397,2,6475.0
1,145000,1798,2,12975.0
3,110000,1364,2,7475.0
12,192095,1598,1,6972.0
8,184286,1998,2,1749.75
12,142000,1984,2,6475.0
21,277000,1995,1,5375.0
7,63210,1398,2,9875.0
5,159600,1396,2,9475.0
13,80215,1396,2,8225.0
0,209125,1598,1,10425.0
14,155131,1598,1,17375.0
21,140000,1598,2,8975.0
9,120000,1198,2,3962.5
11,185258,1498,2,12225.0
4,74400,1991,2,27429.0
3,235000,1598,2,3725.0
18,67000,1968,1,20750.0
2,268000,1968,1,7225.0
13,165000,1591,2,4475.0
3,149000,1364,2,2975.0
22,269000,1995,2,4375.0
3,174500,1364,2,7225.0
7,151024,1686,1,3475.0
17,225000,1997,1,3975.0
3,183000,1364,0,7475.0
12,140493,1390,2,5475.0
19,315080,1968,1,3225.0
18,117247,1984,2,23725.0
2,268000,2496,1,1747.5
22,127000,1995,2,7125.0
6,65000,1461,1,9375.0
19,194450,1968,1,9475.0
23,279000,2497,1,4450.0
1,278930,1968,1,15500.0
17,206200,1997,1,6725.0
20,163255,1461,1,6475.0
2,289000,2698,1,4725.0
21,244340,1599,2,4375.0
2,221000,2393,2,1037.5
18,148169,1598,1,15250.0
4,272000,2148,1,4375.0
22,110000,1991,2,6750.0
6,5,1332,2,23640.0
14,198000,1998,2,7475.0
16,113869,1598,2,6675.0
4,222000,2148,1,5475.0
6,103658,898,2,8475.0
4,210000,1796,2,9475.0
2,219874,1968,1,19999.75
1,179190,1968,1,18499.5
15,256000,1390,2,824.75
24,188472,1975,0,3750.0
13,129000,1368,2,10700.0
3,176500,1956,1,6124.75
3,138000,1598,2,3875.0
13,12697,1368,2,13725.0
7,42950,1229,2,3925.0
7,180222,1229,2,4749.75
9,125436,1390,2,4475.0
9,230333,1390,2,1150.0
22,185000,1995,1,12225.0
9,178000,1422,1,2975.0
3,1,1199,2,20725.0
19,112904,1968,1,22475.0
4,324335,2155,1,3225.0
15,210703,1798,2,4475.0
5,123657,1582,1,15500.0
3,182147,1364,2,6975.0
20,44814,1197,2,21199.75
1,169000,1968,1,9975.0
19,96899,1798,2,15425.0
11,125958,1499,1,12725.0
3,176000,1364,2,1700.0
3,145000,1598,2,3475.0
23,282300,1995,1,19125.0
1,178000,1968,1,12625.0
10,45000,1242,2,6725.0
1,168000,2698,1,2625.0
6,156774,1598,2,3487.5
18,158100,1595,2,4150.0
6,170000,1200,2,6249.75
19,208600,1968,1,7999.75
24,151000,1685,1,12450.0
3,30000,1199,2,19499.75
13,14783,1498,2,19500.0
22,310000,1995,1,8500.0
9,16000,999,2,13750.0
3,294421,1910,1,1975.0
13,15,1498,2,21975.0
2,321000,2698,1,4550.0
1,25500,1968,1,32475.0
17,204816,1999,2,4975.0
7,1,1199,2,20900.0
19,320560,1781,0,1475.0
9,157233,999,2,8725.0
7,162334,1229,2,4500.0
8,111615,1796,2,20975.0
14,195000,1956,1,6149.5
0,141000,1968,1,19675.0
14,185000,1956,1,10975.0
1,249000,1781,2,1700.0
11,62000,1999,2,19475.0
21,72000,1598,2,9975.0
5,44100,1368,2,15475.0
23,262000,1995,1,15475.0
1,258532,1968,1,8500.0
22,135000,1995,1,22475.0
11,232906,1560,1,3975.0
14,61000,1956,1,23975.0
17,240605,1997,1,4100.0
19,186226,1968,1,18475.0
15,228000,1896,1,2725.0
23,287000,2497,2,5475.0
3,201000,1598,2,2725.0
12,71378,1598,1,16975.0
15,220790,1598,2,2125.0
0,146000,1197,2,8749.75
3,170000,1598,2,5950.0
0,272572,1984,2,9225.0
0,130000,1595,2,2825.0
13,152000,1396,2,5375.0
19,219388,1968,1,9499.75
11,194300,1753,1,2375.0
3,194000,1598,2,3100.0
21,74154,1995,1,18142.5
3,157000,1598,2,5975.0
1,216000,1984,2,5350.0
19,124000,1968,1,19475.0
18,115000,1968,1,18725.0
4,230000,2148,1,2875.0
6,50100,898,2,10474.75
3,97667,1598,1,12375.25
8,109700,1991,2,34975.0
2,185000,1984,2,19975.0
0,161826,1968,1,15575.0
8,186000,1950,1,26749.75
7,107000,1229,2,2800.0
3,222000,1598,2,3749.75
1,285558,2393,2,1247.5
19,180138,1968,1,10000.0
6,39800,1149,2,10725.0
18,192000,1598,2,3475.0
16,174000,1998,2,2450.0
11,240631,1997,1,8725.0
24,127000,1598,1,18725.0
7,60859,1229,2,6000.0
20,67196,1197,2,19875.0
7,163000,1229,2,4725.0
16,38000,1197,2,12499.75
11,56100,2261,2,32400.0
10,145682,1242,2,5725.0
22,142761,1995,1,25699.75
13,1,1498,2,19150.0
5,143700,1582,1,8725.0
18,94846,1395,2,15725.0
6,141000,1149,2,2925.0
4,203000,2148,1,3175.0
3,121008,1364,2,11225.0
19,295180,1968,1,7200.0
24,188000,1685,1,11450.0
12,198000,1896,1,4325.0
3,146851,1598,2,3450.0
7,206000,998,2,1722.5
11,155900,1596,2,8725.0
21,205000,1995,1,5625.0
17,250000,1997,1,7875.0
13,139000,1396,2,4475.0
23,226000,2494,2,3500.0
20,90590,1197,2,14975.0
2,289142,2698,1,4997.5
22,260000,1995,1,3475.0
22,227000,1995,2,4975.0
17,113000,1600,2,4987.5
17,223636,1997,1,7700.0
17,138282,1997,1,15475.0
1,130000,1968,1,19475.0
20,42378,1332,2,24625.0
0,255000,1968,1,4625.0
3,190000,1796,2,3725.0
23,169000,1995,1,22500.0
4,1,1497,2,16697.25
15,286000,1968,1,8625.0
22,166300,1995,2,4725.0
1,223000,1968,1,10725.0
16,54000,1598,2,6225.0
15,181300,1598,1,5975.0
3,135000,1956,1,9500.0
20,57500,1197,2,17500.0
21,290500,1995,1,4475.0
22,215911,1995,1,13725.0
20,180000,1461,1,8975.0
23,267525,2171,2,3475.0
11,240000,1798,2,4500.0
10,200000,1388,2,2128.0
18,72478,2000,1,18975.0
16,154000,1598,2,5622.5
12,147000,1781,2,1625.0
12,217000,1968,1,13499.75
1,256679,1968,1,9250.0
5,185444,1396,2,4450.0
19,144900,1598,1,18625.0
6,82000,898,2,7425.0
7,180000,1229,2,4225.0
3,181000,1364,2,6300.0
12,125000,1390,2,7975.0
15,122600,1968,1,14450.0
16,157684,1598,2,8975.0
16,144025,1598,2,5475.0
21,75400,1499,2,20425.0
0,86573,1499,2,31225.0
13,141100,1396,2,3475.0
1,230000,1781,2,1749.75
1,200000,1968,1,12497.5
12,124700,1968,1,15375.0
20,101632,1598,2,12225.0
7,140000,1229,2,4975.0
10,160000,1596,2,4825.0
13,7600,1498,2,19625.0
2,262449,2698,1,9975.0
3,121933,1598,1,11225.0
1,193000,1968,1,4475.0
12,70500,1395,2,17475.0
18,320000,1896,1,5475.0
16,89000,1598,2,9225.0
16,156000,1598,2,5425.0
15,184000,1598,1,10225.0
15,111462,1197,2,5225.0
1,251000,1781,2,2325.0
22,269000,1995,1,6475.0
11,199000,1498,1,6725.0
1,176000,1984,2,6475.0
12,251924,1896,1,1975.0
11,156000,1498,1,13225.0
13,133000,1396,2,11249.75
3,275000,1598,2,2499.75
19,129000,1968,1,31250.0
9,119800,1422,1,11475.0
3,135000,1598,2,6650.0
24,194000,2000,1,4975.0
12,105330,1598,1,15975.0
20,198000,1598,2,8725.0
3,150000,1598,2,3125.0
18,139115,1598,1,14225.0
21,207000,1995,1,5500.0
19,176000,1390,2,7374.75
1,126625,1968,1,12474.75
2,220000,1998,2,13744.75
21,149000,1596,2,4725.0
11,106580,1498,1,16650.0
20,169000,1997,0,7325.0
15,73446,1395,2,18225.0
13,129000,1396,2,5497.5
9,108191,1197,2,7375.0
10,122000,1399,1,2825.0
6,174100,1149,2,3975.0
0,216000,1595,2,2900.0
5,110000,1591,2,6475.0
13,40370,1368,2,15250.0
12,134000,1968,1,12475.0
7,203010,1229,2,4225.0
18,320000,1896,1,3250.0
18,42090,1395,2,19500.0
20,192606,1997,0,10150.0
21,191000,1995,1,4975.0
1,178000,1968,1,12150.0
16,35643,1461,1,9425.0
19,121000,1968,1,16975.0
23,179879,1995,1,22474.75
9,85000,999,2,9675.0
0,237959,1896,1,6000.0
4,99191,1991,2,18625.0
20,57000,1197,2,16750.0
12,241000,1595,2,6225.0
20,300000,1995,1,7475.0
14,56881,1490,2,21475.0
18,127748,1984,2,21125.0
12,50115,1798,2,22475.0
19,149616,1968,1,17875.0
20,79000,1598,2,11475.0
17,148200,1997,1,18475.0
9,107318,1198,2,2375.0
6,159000,1149,2,8999.75
23,258000,1995,1,11725.0
3,260000,1956,1,7975.0
1,260000,1781,2,2375.0
5,102570,1368,2,11000.0
22,221000,2497,2,8225.0
0,183192,1595,2,5975.0
11,45600,1499,1,18125.0
11,223000,1596,2,5975.0
17,232000,1997,1,13225.0
1,154400,2000,1,22475.0
23,212000,1995,1,7975.0
12,60889,999,2,14725.0
6,75500,1149,2,12475.0
3,189000,1686,1,4975.0
15,150000,1197,2,5750.0
12,221000,1984,2,3475.0
14,245000,1956,1,6225.0
17,245000,1753,1,4725.0
18,198801,1598,1,16225.0
19,284000,1968,1,8975.0
3,249000,1686,1,5225.0
18,5,1498,2,31675.0
12,219000,1598,1,9500.0
7,158000,998,2,2999.75
17,275300,1753,1,4625.0
21,151000,1596,2,3975.0
18,158434,1968,1,14875.0
19,159000,1395,2,17474.75
7,123000,1229,2,2999.75
11,200000,1997,1,8650.0
4,281635,1796,0,9125.0
6,23445,999,2,15750.0
13,136321,1396,2,4725.0
11,223000,1560,1,3725.0
19,120000,1598,1,20375.0
14,168000,1956,1,22499.75
22,245900,1995,1,5987.5
3,134000,1300,1,3500.0
10,159000,1242,2,3725.0
5,235000,1582,1,3475.0
14,288936,1956,1,9475.0
22,191585,2497,2,4974.75
18,167645,1968,1,16975.0
9,73300,1000,2,10975.0
14,58340,1490,2,19975.0
5,183233,1582,1,3975.0
2,287000,1968,1,9500.0
11,180563,1560,1,3200.0
12,116500,1984,2,17250.0
24,154000,1995,1,12450.0
12,173000,1390,2,4999.75
3,219100,1796,0,3000.0
21,162000,1995,1,3725.0
6,196000,1461,1,7125.0
11,174383,1798,2,2375.0
11,100163,1596,2,13475.0
13,217000,1396,1,6725.0
16,77525,1461,1,14125.0
18,43189,1398,2,17475.0
19,245000,1896,1,1375.0
9,88000,999,2,7750.0
0,127163,1968,1,9875.0
18,86190,1598,1,11725.0
7,191480,1248,1,2975.0
6,103604,1461,1,10975.0
15,51000,1984,2,27675.0
1,122000,1968,1,15000.0
11,174200,1498,1,10225.0
18,251000,1781,2,1750.0
19,275800,1968,1,18175.0
3,186000,1686,1,6000.0
11,67074,1596,2,12975.0
1,180320,1798,2,8100.0
5,6,1482,2,21247.5
5,192000,1975,2,4499.75
24,123942,1591,2,13975.0
11,260000,1796,0,800.0
